code,country,rank,last,first,sex,p1,p2,p3,p4,p5,total,award
USA,United States of America,6,Wan,Jessica,F,7,7,7,7,2,30,Bronze
USA,United States of America,7,Wu,Kevin,M,7,7,7,7,2,30,Bronze
USA,United States of America,8,Zhao,Alex,M,7,7,7,7,1,29,Hon. Men.
USA,United States of America,9,Wang,Anthony,M,6,7,7,7,2,29,Hon. Men.
USA,United States of America,10,Chen,Jeffrey,M,7,6,7,7,2,29,Hon. Men.
URY,Uruguay,1,Akerman,Mauro,M,7,1,0,0,0,8,Hon. Men.
URY,Uruguay,2,Rodríguez,Tobías,M,3,0,0,0,0,3,
URY,Uruguay,3,Sapriza,Florencia,F,0,0,2,0,0,2,
UZB,Uzbekistan,1,Suyunova,Madina,F,7,0,7,0,0,14,Bronze
UZB,Uzbekistan,2,Raxmatov,Anvarbek,M,5,7,0,1,0,13,Bronze
UZB,Uzbekistan,3,Erkinboyev,Kamron,M,7,0,0,0,0,7,Hon. Men.
UZB,Uzbekistan,4,Boboqulov,Asadbek,M,0,5,0,2,0,7,
UZB,Uzbekistan,5,Maksudov,Behzod,M,0,6,0,0,0,6,
UZB,Uzbekistan,6,G'afforov,Rasulbek,M,0,5,0,1,0,6,
UZB,Uzbekistan,7,Sadullayev,Anvarbek,M,0,5,0,0,0,5,
UZB,Uzbekistan,8,Ikromov,Azamat,M,0,0,2,0,0,2,
UZB,Uzbekistan,9,Ochilov,Farhod,M,0,0,2,0,0,2,
UZB,Uzbekistan,10,Xudoyberdiyev,O'lmasbek,M,0,0,2,0,0,2,
